기준_년분기_코드,자치구_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20221,노원구,100644466.0,46476509.0,54167956.0,18709728.0,13603752.0,12197163.0,15126458.0,15590356.0,25417007.0,26407118.0,20556786.0,11758431.0,11873845.0,16918126.0,13130162.0,14195080.0,14207364.0,14259729.0,14153844.0,14190140.0,14770371.0,14867936.0
20221,동작구,86369338.0,40691389.0,45677949.0,12618988.0,15346588.0,14549518.0,13024787.0,11721700.0,19107759.0,23498286.0,17938473.0,9782689.0,9686884.0,14016416.0,11446590.0,12218215.0,12238038.0,12284421.0,12236035.0,12227752.0,12544873.0,12620005.0
20221,금천구,39028282.0,19273262.0,19755020.0,4359604.0,5886321.0,6937130.0,6171247.0,6538757.0,9135223.0,10504689.0,8073076.0,4528886.0,4494645.0,6288109.0,5138880.0,5577477.0,5581570.0,5581202.0,5570698.0,5552931.0,5542482.0,5621921.0
20221,구로구,79909696.0,38792252.0,41117444.0,11290214.0,10122376.0,13405666.0,13473622.0,12726448.0,18891370.0,21300184.0,16455106.0,9312716.0,9283126.0,13147461.0,10411101.0,11361601.0,11373819.0,11385116.0,11324232.0,11296366.0,11463121.0,11705441.0
20221,송파구,126723701.0,59539559.0,67184142.0,21636735.0,16580799.0,22092677.0,20999117.0,18638660.0,26775713.0,33635206.0,26318068.0,14896209.0,14792221.0,20750449.0,16331548.0,18008632.0,17972490.0,18089388.0,18107880.0,18116527.0,18211889.0,18216897.0
20221,강북구,99870302.0,46297014.0,53573288.0,13781817.0,13594341.0,12870087.0,14951364.0,16196099.0,28476594.0,26873641.0,20401644.0,11465356.0,11486021.0,16439237.0,13204402.0,14123116.0,14143149.0,14140285.0,14025921.0,14067773.0,14589208.0,14780849.0
20221,중구,56147459.0,28135601.0,28011860.0,4533645.0,9421691.0,11181598.0,10272268.0,9203238.0,11535019.0,10657334.0,11899113.0,9113872.0,9082007.0,9726977.0,5668156.0,8422016.0,8379766.0,8406686.0,8723738.0,8680339.0,7026198.0,6508717.0
20221,성북구,118067924.0,54154790.0,63913134.0,20282182.0,19518504.0,16552165.0,17965322.0,17149429.0,26600322.0,31030883.0,24273781.0,13778912.0,13832103.0,19721273.0,15430970.0,16689978.0,16756119.0,16819639.0,16765293.0,16681707.0,17098778.0,17256408.0
20221,양천구,81001994.0,38077981.0,42924014.0,16928577.0,9495154.0,11296326.0,13609881.0,12117591.0,17554467.0,22432077.0,16642034.0,9065310.0,9022251.0,13068243.0,10772079.0,11431683.0,11458797.0,11502279.0,11426797.0,11461559.0,11811938.0,11908941.0
20221,강서구,116254725.0,54758529.0,61496197.0,18411055.0,16270752.0,21271232.0,18910094.0,15573482.0,25818111.0,31545271.0,24095761.0,13274450.0,13111148.0,18756185.0,15471910.0,16461207.0,16456205.0,16532413.0,16446883.0,16455682.0,16873956.0,17028380.0
20221,동대문구,105728950.0,50640914.0,55088036.0,13828169.0,20132689.0,15619365.0,15367256.0,15220389.0,25561083.0,27007570.0,22160463.0,13041924.0,12883021.0,17263335.0,13372636.0,15079731.0,15060945.0,15103250.0,15128295.0,15127147.0,15120170.0,15109413.0
20221,강남구,140149206.0,68661994.0,71487210.0,22223679.0,22688729.0,28405736.0,27628310.0,18134019.0,21068731.0,28768987.0,29101376.0,21056322.0,21258562.0,24800387.0,15163571.0,20669524.0,20622248.0,20787356.0,21513137.0,21384646.0,18206458.0,16965835.0
20221,중랑구,102401242.0,48031073.0,54370169.0,13976630.0,13666473.0,15765078.0,15298264.0,17121161.0,26573634.0,28065366.0,20920641.0,11502218.0,11476952.0,16758239.0,13677823.0,14433494.0,14447523.0,14468825.0,14330107.0,14345082.0,15063354.0,15312858.0
20222,영등포구,110057211.0,53784918.0,56272292.0,13491280.0,16384781.0,21453136.0,18519346.0,17074207.0,23134462.0,27582881.0,22819285.0,13649346.0,13706639.0,18462538.0,13836521.0,15839767.0,15876417.0,15810492.0,15749686.0,15791473.0,15425250.0,15564129.0
20222,종로구,70354417.0,34131247.0,36223170.0,7750003.0,13041990.0,11015012.0,11422654.0,11418877.0,15705880.0,14097692.0,14450027.0,10913056.0,10912441.0,12426161.0,7555039.0,10172819.0,10434626.0,10388592.0,10399213.0,10443424.0,9590842.0,8924901.0
20222,송파구,126379573.0,59142345.0,67237229.0,21854961.0,16447595.0,22022962.0,21001685.0,18477197.0,26575176.0,34004245.0,26032185.0,14559469.0,14532641.0,20756095.0,16494939.0,18124155.0,18025855.0,17992042.0,17955165.0,17975895.0,18082821.0,18223642.0
20222,강북구,98541307.0,45333564.0,53207742.0,13959928.0,13567919.0,12495992.0,14707676.0,15949825.0,27859968.0,26912417.0,20098536.0,11120699.0,11124863.0,16127829.0,13156963.0,14081234.0,13924175.0,13908384.0,13879527.0,13876072.0,14263954.0,14607962.0
20222,구로구,79076688.0,38200783.0,40875904.0,11256850.0,9993878.0,13194748.0,13340483.0,12569030.0,18721701.0,21380392.0,16225518.0,9033961.0,9053847.0,12991615.0,10391354.0,11383724.0,11289767.0,11254103.0,11221256.0,11152628.0,11159314.0,11615895.0
20222,동작구,86511159.0,40758473.0,45752686.0,13080164.0,15696663.0,14381119.0,12887021.0,11554475.0,18911717.0,23733151.0,17965169.0,9627615.0,9545322.0,14066031.0,11573868.0,12396460.0,12335076.0,12307741.0,12249706.0,12204195.0,12418778.0,12599205.0
20222,도봉구,66497209.0,30827846.0,35669363.0,10523371.0,8018522.0,8640552.0,9743703.0,10723962.0,18847100.0,18218917.0,13682880.0,7443431.0,7445404.0,10825817.0,8880759.0,9488801.0,9382885.0,9360857.0,9362527.0,9313389.0,9638161.0,9950588.0
20222,서대문구,95215685.0,43417509.0,51798176.0,14119308.0,17722239.0,15470899.0,15328197.0,13497935.0,19077109.0,24143872.0,19982880.0,11814331.0,11801050.0,15566548.0,11907005.0,13822744.0,13930893.0,13823925.0,13813547.0,13713714.0,13033577.0,13077285.0
20222,광진구,94990472.0,44155077.0,50835395.0,14061042.0,18511880.0,15848086.0,14427726.0,13587912.0,18553827.0,26461894.0,19416078.0,10412686.0,10397450.0,15507532.0,12794833.0,13558809.0,13455478.0,13443639.0,13444078.0,13427126.0,13749128.0,13912213.0
20222,용산구,66417298.0,31709827.0,34707471.0,8317034.0,10762412.0,13347677.0,11433308.0,9315565.0,13241303.0,17046491.0,13910898.0,8129669.0,8095387.0,10865863.0,8368986.0,9475466.0,9493667.0,9472014.0,9472674.0,9529391.0,9502325.0,9471763.0
20222,강동구,109430592.0,50978634.0,58451958.0,18397520.0,13106994.0,16942099.0,17751129.0,16586399.0,26646450.0,30276779.0,22586636.0,12293610.0,12213236.0,17573334.0,14486995.0,15674451.0,15538155.0,15521818.0,15467961.0,15430258.0,15699459.0,16098493.0
20222,성동구,75781813.0,35831945.0,39949868.0,10419054.0,13274096.0,13661572.0,12225797.0,10910002.0,15291293.0,18444106.0,15733298.0,9518934.0,9688662.0,13022503.0,9374314.0,10915797.0,10988623.0,10947545.0,10927063.0,10942631.0,10591350.0,10468803.0
20222,마포구,116619704.0,53431300.0,63188403.0,16297033.0,23717119.0,22708248.0,19705658.0,14703142.0,19488503.0,28916006.0,23439341.0,14422180.0,14764093.0,20313723.0,14764363.0,16613032.0,16720223.0,16658783.0,16674472.0,16776008.0,16751260.0,16425927.0
20222,서초구,100273557.0,48435498.0,51838059.0,16780841.0,14312059.0,18206516.0,19191745.0,13972547.0,17809848.0,22493111.0,21095637.0,13941258.0,13886790.0,17206326.0,11650436.0,14776308.0,15105849.0,14877293.0,14783734.0,14870898.0,13212752.0,12646725.0
20222,관악구,132961363.0,65417622.0,67543740.0,14483688.0,31112960.0,25059667.0,18923506.0,16646538.0,26735006.0,37286163.0,27369136.0,14347235.0,14251684.0,21620501.0,18086645.0,18876677.0,18683383.0,18749166.0,18702919.0,18624015.0,19414163.0,19911038.0
20222,은평구,101619410.0,45708032.0,55911377.0,16742080.0,13024453.0,15211397.0,16137676.0,15285362.0,25218441.0,28883913.0,20917388.0,10893606.0,10820171.0,16241496.0,13862834.0,14509826.0,14338385.0,14321924.0,14283442.0,14234484.0,14780638.0,15150712.0
20222,노원구,99530579.0,45826055.0,53704524.0,18877021.0,13617241.0,11940913.0,14798264.0,15276256.0,25020883.0,26422511.0,20267487.0,11453626.0,11566097.0,16706874.0,13113985.0,14190943.0,14074491.0,14068903.0,14028982.0,14000557.0,14452387.0,14714315.0
20222,중랑구,100756172.0,47046034.0,53710137.0,13873761.0,13379137.0,15472029.0,15088412.0,16825842.0,26116990.0,28089531.0,20507703.0,11048160.0,11069602.0,16448325.0,13592852.0,14356637.0,14173529.0,14177909.0,14152727.0,14119711.0,14668097.0,15107563.0
20222,동대문구,108112200.0,51445326.0,56666874.0,14586664.0,21817645.0,15555404.0,15389288.0,15186017.0,25577181.0,27921439.0,22721360.0,13186783.0,13009479.0,17581525.0,13691615.0,15565114.0,15570000.0,15509366.0,15480627.0,15396773.0,15259565.0,15330756.0
20222,성북구,121460249.0,55420242.0,66040007.0,21525718.0,20961905.0,16714506.0,18153285.0,17359987.0,26744847.0,32395870.0,24875731.0,13891552.0,14014357.0,20265366.0,16017374.0,17392426.0,17311553.0,17302347.0,17268920.0,17110026.0,17355679.0,17719298.0
20222,중구,60761908.0,30200849.0,30561060.0,5118436.0,10291870.0,12080988.0,11083444.0,9877066.0,12310103.0,11167306.0,12872713.0,10039006.0,9910245.0,10606543.0,6166096.0,9080701.0,9418335.0,9263944.0,9236151.0,9278679.0,7547905.0,6936194.0
20222,금천구,38465498.0,18970291.0,19495206.0,4292707.0,5785965.0,6857783.0,6118961.0,6427547.0,8982533.0,10494258.0,7950355.0,4375143.0,4356097.0,6186343.0,5103300.0,5566691.0,5531010.0,5508834.0,5484796.0,5450810.0,5378940.0,5544418.0
20222,강서구,114409176.0,53777002.0,60632174.0,18388464.0,15802849.0,20876285.0,18695810.0,15318541.0,25327227.0,31556268.0,23735425.0,12844059.0,12664365.0,18306704.0,15302355.0,16418169.0,16281562.0,16247420.0,16200518.0,16140544.0,16383281.0,16737681.0
20222,양천구,79748002.0,37319370.0,42428633.0,16902095.0,9153817.0,11042759.0,13389275.0,11947974.0,17312080.0,22511180.0,16345622.0,8697778.0,8685171.0,12816060.0,10692191.0,11390869.0,11292890.0,11258365.0,11234914.0,11216662.0,11552943.0,11801360.0
20222,강남구,146029635.0,71521124.0,74508512.0,22791666.0,24184124.0,30116443.0,28760968.0,18701628.0,21474807.0,29742844.0,30257982.0,21991878.0,22149253.0,25881816.0,16005865.0,21560580.0,22412891.0,22007767.0,21884143.0,21955940.0,18809032.0,17399283.0
20223,동작구,84213194.0,39696432.0,44516761.0,12505294.0,15169839.0,14018057.0,12690395.0,11393853.0,18435756.0,23169383.0,17474965.0,9366624.0,9296754.0,13640812.0,11264657.0,12039699.0,12034439.0,12006540.0,11951519.0,11900813.0,12058871.0,12221311.0
20223,강남구,144550788.0,70799311.0,73751477.0,23306199.0,24198588.0,29342030.0,28242470.0,18496798.0,20964703.0,29255125.0,30010011.0,21896755.0,22058902.0,25579215.0,15750780.0,21022558.0,22076126.0,22260048.0,22219131.0,21616434.0,18268841.0,17087654.0
20223,양천구,77194849.0,36155564.0,41039284.0,16258658.0,8913547.0,10671858.0,12945969.0,11610486.0,16794330.0,21753512.0,15808987.0,8468855.0,8452822.0,12389035.0,10321635.0,11043527.0,10968604.0,10907737.0,10909126.0,10894203.0,11138720.0,11332930.0
20223,강서구,113206811.0,53188268.0,60018543.0,18120902.0,15691230.0,20630273.0,18604102.0,15214850.0,24945456.0,31138952.0,23451116.0,12762990.0,12620227.0,18118489.0,15115040.0,16234841.0,16162439.0,16127670.0,16064932.0,15996630.0,16149684.0,16470617.0
20223,종로구,67884630.0,32832819.0,35051811.0,7368556.0,12763874.0,10681738.0,10989427.0,11031685.0,15049351.0,13702648.0,13968821.0,10447711.0,10471948.0,11979919.0,7313583.0,9730720.0,10041194.0,10208570.0,10188810.0,10046715.0,9077252.0,8591368.0
20223,관악구,129599472.0,63891703.0,65707769.0,13972146.0,30229832.0,24521199.0,18505607.0,16336377.0,26034312.0,36286180.0,26663406.0,14045220.0,13976984.0,21052798.0,17574885.0,18448892.0,18341931.0,18280998.0,18202421.0,18180234.0,18859656.0,19285341.0
20223,용산구,64632066.0,30907047.0,33725020.0,7881276.0,10534719.0,13037471.0,11226850.0,9123893.0,12827857.0,16614983.0,13520257.0,7924162.0,7876075.0,10555633.0,8140955.0,9187541.0,9251494.0,9292044.0,9265812.0,9268390.0,9172971.0,9193813.0
20223,광진구,92114047.0,42890041.0,49224008.0,13345096.0,17773767.0,15456074.0,14042110.0,13341364.0,18155639.0,25659576.0,18829963.0,10107727.0,10106748.0,15004733.0,12405301.0,13165467.0,13125186.0,13083873.0,13053694.0,13039130.0,13250858.0,13395840.0
20223,성동구,73895921.0,34924948.0,38970972.0,10062996.0,12824778.0,13353320.0,11912566.0,10739197.0,15003064.0,18072489.0,15367989.0,9261363.0,9401611.0,12628879.0,9163589.0,10596628.0,10750129.0,10769693.0,10753249.0,10662076.0,10228053.0,10136094.0
20223,마포구,114899120.0,52580529.0,62318591.0,15884872.0,23464359.0,22358158.0,19383007.0,14595869.0,19212856.0,28298706.0,23062685.0,14315849.0,14678110.0,20057330.0,14486439.0,16345078.0,16548627.0,16575518.0,16547060.0,16512528.0,16293393.0,16076914.0
20223,도봉구,64934302.0,30149803.0,34784499.0,10229724.0,7778618.0,8438938.0,9521854.0,10496666.0,18468500.0,17679519.0,13353748.0,7312459.0,7325695.0,10606901.0,8655980.0,9263845.0,9166820.0,9130261.0,9118586.0,9135606.0,9453153.0,9666033.0
20223,강동구,107457752.0,50200096.0,57257656.0,17946261.0,12901719.0,16713857.0,17405292.0,16316762.0,26173861.0,29535680.0,22164270.0,12173530.0,12110873.0,17290901.0,14182499.0,15379346.0,15318997.0,15278129.0,15224447.0,15195080.0,15360100.0,15701655.0
20223,강북구,96872612.0,44758674.0,52113938.0,13574134.0,13422602.0,12317233.0,14473047.0,15758870.0,27326727.0,26433408.0,19737724.0,10969144.0,10972281.0,15843911.0,12916145.0,13830206.0,13700186.0,13661992.0,13629995.0,13685380.0,14062146.0,14302709.0
20223,구로구,78260049.0,37799734.0,40460314.0,11041186.0,9810949.0,13065805.0,13297555.0,12560283.0,18484272.0,21076196.0,16069887.0,8997822.0,9029766.0,12836685.0,10249693.0,11250480.0,11188271.0,11160703.0,11118521.0,11061575.0,11059944.0,11420554.0
20223,송파구,123093054.0,57743410.0,65349644.0,21174846.0,16002059.0,21429643.0,20467303.0,18090622.0,25928580.0,33046515.0,25393096.0,14247814.0,14207032.0,20152367.0,16046232.0,17657471.0,17667265.0,17651414.0,17600886.0,17531048.0,17420878.0,17564093.0
20223,서초구,97507224.0,47065381.0,50441843.0,16257076.0,14094271.0,17572589.0,18625682.0,13637742.0,17319863.0,21830433.0,20562969.0,13615527.0,13547132.0,16657431.0,11293732.0,14223606.0,14676125.0,14712104.0,14663809.0,14420005.0,12647758.0,12163816.0
20223,서대문구,93373626.0,42606228.0,50767399.0,13484578.0,17340538.0,15282372.0,15143519.0,13379651.0,18742968.0,23699085.0,19606054.0,11590787.0,11601569.0,15209806.0,11666326.0,13492308.0,13687038.0,13704168.0,13651311.0,13458748.0,12676639.0,12703414.0
20223,중랑구,98199862.0,45994878.0,52204985.0,13482431.0,13026972.0,15123372.0,14699357.0,16452038.0,25415692.0,27353206.0,19984561.0,10818259.0,10824732.0,16000160.0,13218946.0,14033209.0,13853494.0,13807156.0,13772609.0,13795830.0,14302432.0,14635131.0
20223,노원구,96448695.0,44390542.0,52058152.0,17868853.0,13077626.0,11622809.0,14402047.0,15027472.0,24449886.0,25551246.0,19594695.0,11130729.0,11262550.0,16215474.0,12694002.0,13751741.0,13657414.0,13631758.0,13591755.0,13595019.0,14012483.0,14208524.0
20223,은평구,99373464.0,44773485.0,54599981.0,16175173.0,12749314.0,14831356.0,15881438.0,15079116.0,24657069.0,28206571.0,20423443.0,10684135.0,10627224.0,15885224.0,13546866.0,14194046.0,14031065.0,14000041.0,13958382.0,13980075.0,14468799.0,14741057.0
20223,동대문구,104248006.0,49618547.0,54629460.0,13587235.0,20933300.0,15160490.0,15085653.0,14761989.0,24719337.0,26948125.0,21917777.0,12730909.0,12550710.0,16907064.0,13193420.0,14946790.0,15032956.0,15034655.0,14963333.0,14837825.0,14694279.0,14738168.0
20223,중구,58602926.0,29153027.0,29449900.0,4872098.0,9967811.0,11713484.0,10664461.0,9536569.0,11848505.0,10782779.0,12488775.0,9652721.0,9534053.0,10199351.0,5945247.0,8600333.0,9085755.0,9185394.0,9161450.0,8859771.0,7089938.0,6620285.0
20223,성북구,117868658.0,54128188.0,63740470.0,20511719.0,19911292.0,16312410.0,17764622.0,17148965.0,26219652.0,31541565.0,24159065.0,13486052.0,13587917.0,19556242.0,15537818.0,16851439.0,16832230.0,16823994.0,16761754.0,16651821.0,16822940.0,17124480.0
20223,영등포구,109080248.0,53245987.0,55834261.0,13282668.0,16222836.0,21208047.0,18467233.0,16957867.0,22941598.0,27289285.0,22609924.0,13552797.0,13632250.0,18284963.0,13711028.0,15674333.0,15774603.0,15779299.0,15705477.0,15633799.0,15166739.0,15345998.0
20223,금천구,37867075.0,18721837.0,19145238.0,4220735.0,5649639.0,6825736.0,6001540.0,6343417.0,8826006.0,10293931.0,7819917.0,4329897.0,4312153.0,6092985.0,5018193.0,5464337.0,5445074.0,5427349.0,5408120.0,5375429.0,5311445.0,5435318.0
20224,서초구,97694530.0,47201997.0,50492533.0,16278162.0,13705657.0,17675637.0,18841691.0,13816371.0,17377013.0,21764065.0,20467143.0,13649782.0,13624364.0,16835273.0,11353901.0,14138417.0,14636774.0,14625881.0,14632385.0,14545560.0,12835675.0,12279840.0
20224,강북구,96763701.0,44601151.0,52162551.0,13731630.0,13561961.0,12296382.0,14391005.0,15708904.0,27073819.0,26412534.0,19768135.0,10924821.0,10928626.0,15825402.0,12904183.0,13822969.0,13651509.0,13627373.0,13577988.0,13635763.0,14075710.0,14372390.0
20224,송파구,122898991.0,57611543.0,65287448.0,21231867.0,15650858.0,21461225.0,20573739.0,18068191.0,25913111.0,32823667.0,25271747.0,14234470.0,14221292.0,20291596.0,16056221.0,17581245.0,17497712.0,17500782.0,17453160.0,17525068.0,17639178.0,17701846.0
20224,서대문구,94956260.0,43150591.0,51805669.0,13687717.0,18244484.0,15457194.0,15371172.0,13466571.0,18729121.0,24035503.0,19945772.0,11840090.0,11827001.0,15488913.0,11818983.0,13706365.0,13862754.0,13885770.0,13887422.0,13707580.0,12948668.0,12957704.0
20224,도봉구,64574925.0,29895617.0,34679309.0,10303577.0,7701886.0,8399151.0,9500394.0,10381014.0,18288906.0,17678140.0,13322242.0,7232824.0,7224110.0,10501112.0,8616496.0,9239921.0,9095850.0,9090738.0,9055151.0,9051763.0,9387170.0,9654331.0
20224,강동구,107789373.0,50405496.0,57383877.0,18269134.0,12615814.0,16754767.0,17640624.0,16271665.0,26237369.0,29621021.0,22273359.0,12165289.0,12105979.0,17374875.0,14248849.0,15438948.0,15277408.0,15274745.0,15200813.0,15221885.0,15525694.0,15849880.0
20224,구로구,78583455.0,37982374.0,40601082.0,11030327.0,9823651.0,13252387.0,13453364.0,12606171.0,18417556.0,21112377.0,16114253.0,9009670.0,9051882.0,12961691.0,10333584.0,11288413.0,11145445.0,11169331.0,11122787.0,11081032.0,11199645.0,11576806.0
20224,성동구,74636033.0,35196512.0,39439520.0,10079491.0,13243657.0,13483681.0,12056822.0,10744286.0,15028098.0,18236868.0,15511292.0,9356490.0,9511938.0,12782934.0,9236509.0,10675605.0,10796178.0,10802780.0,10798583.0,10778919.0,10451807.0,10332161.0
20224,금천구,37700570.0,18615911.0,19084660.0,4268147.0,5507790.0,6845880.0,6001672.0,6294599.0,8782483.0,10293351.0,7812095.0,4276315.0,4264485.0,6064627.0,4989697.0,5446868.0,5394190.0,5386226.0,5365468.0,5343195.0,5311428.0,5453196.0
20224,중구,60436323.0,30007236.0,30429086.0,5073245.0,10315347.0,12085217.0,10949993.0,9807216.0,12205304.0,10942948.0,12672960.0,10035246.0,9974653.0,10695727.0,6114790.0,8794063.0,9302348.0,9345583.0,9385787.0,9211288.0,7492033.0,6905221.0
20224,성북구,120387484.0,55046738.0,65340748.0,21123080.0,21317424.0,16493705.0,17999886.0,17296627.0,26156762.0,32090526.0,24682041.0,13813415.0,13900783.0,20028650.0,15872069.0,17235046.0,17115165.0,17131615.0,17089255.0,16960407.0,17259075.0,17596920.0
20224,은평구,99443890.0,44707981.0,54735909.0,16312244.0,12600575.0,14933084.0,15944042.0,15094220.0,24559724.0,28283848.0,20503119.0,10625716.0,10564194.0,15887554.0,13579460.0,14224138.0,13968461.0,13971511.0,13901583.0,13959455.0,14545714.0,14873027.0
20224,노원구,96345410.0,44399576.0,51945833.0,17862661.0,13235055.0,11540973.0,14401527.0,14993656.0,24311539.0,25529404.0,19602391.0,11088605.0,11220992.0,16219919.0,12684102.0,13722487.0,13564758.0,13588802.0,13550836.0,13588192.0,14070371.0,14259964.0
20224,동대문구,106753455.0,50512630.0,56240825.0,13932318.0,22815692.0,15356516.0,15326646.0,14779850.0,24542432.0,27645451.0,22450337.0,13025016.0,12832381.0,17277829.0,13522439.0,15308054.0,15310500.0,15320394.0,15285338.0,15162196.0,15143494.0,15223478.0
20224,중랑구,97958502.0,45931643.0,52026859.0,13602382.0,12917254.0,15158415.0,14673901.0,16365195.0,25241353.0,27280956.0,19982082.0,10755046.0,10757939.0,15975372.0,13207107.0,14003026.0,13751597.0,13752257.0,13706952.0,13745772.0,14314352.0,14684545.0
20224,광진구,92150893.0,42824062.0,49326831.0,13440354.0,17952953.0,15499918.0,13947363.0,13284464.0,18025840.0,25665859.0,18853663.0,10070222.0,10067998.0,15045610.0,12447540.0,13155910.0,13031129.0,13032235.0,13012728.0,13047405.0,13367204.0,13504280.0
20224,용산구,64038330.0,30516932.0,33521397.0,7786472.0,10309949.0,12955694.0,11230251.0,9127875.0,12628089.0,16222764.0,13452313.0,7928674.0,7879555.0,10530204.0,8024819.0,9086030.0,9136361.0,9162216.0,9171138.0,9193029.0,9179061.0,9110494.0
20224,관악구,129482971.0,63781424.0,65701547.0,13928388.0,30505184.0,24620321.0,18460420.0,16235664.0,25732994.0,36400770.0,26612771.0,13906831.0,13843266.0,21036376.0,17682956.0,18450895.0,18132117.0,18146830.0,18079075.0,18139776.0,19011624.0,19522654.0
20224,종로구,69870502.0,33692273.0,36178228.0,7706981.0,13262209.0,10942022.0,11234256.0,11377639.0,15347395.0,13913587.0,14251545.0,10927590.0,10943326.0,12353135.0,7481318.0,9899758.0,10303085.0,10416540.0,10425295.0,10397998.0,9525565.0,8902261.0
20224,강서구,114441017.0,53694232.0,60746785.0,18351983.0,15677159.0,21034326.0,18892277.0,15307382.0,25177892.0,31714567.0,23795092.0,12823477.0,12661357.0,18234172.0,15212352.0,16416314.0,16217531.0,16228024.0,16171325.0,16168078.0,16449396.0,16790348.0
20224,양천구,76551500.0,35824448.0,40727052.0,16168201.0,8589014.0,10612153.0,12907900.0,11574805.0,16699426.0,21421173.0,15681336.0,8365748.0,8375025.0,12381591.0,10326625.0,10961374.0,10801086.0,10788158.0,10755807.0,10788460.0,11125184.0,11331431.0
20224,동작구,86056190.0,40471391.0,45584800.0,12902421.0,15936476.0,14235543.0,12929988.0,11503712.0,18548051.0,23657474.0,17922618.0,9561366.0,9477602.0,13973223.0,11463906.0,12297937.0,12193198.0,12220208.0,12162364.0,12178903.0,12448946.0,12554634.0
20224,강남구,143390286.0,70147871.0,73242415.0,22159557.0,23620165.0,29596542.0,28372899.0,18674091.0,20967033.0,28933447.0,29611687.0,21735415.0,21917365.0,25535901.0,15656471.0,20702473.0,21865079.0,21877551.0,21904824.0,21612237.0,18381940.0,17046182.0
20224,영등포구,109321059.0,53252579.0,56068480.0,13359576.0,16104007.0,21351139.0,18627467.0,17006995.0,22871876.0,27304755.0,22630767.0,13555079.0,13639780.0,18410560.0,13780116.0,15615726.0,15660795.0,15678977.0,15623390.0,15693901.0,15463346.0,15584923.0
20224,마포구,116023747.0,53094468.0,62929280.0,15696880.0,23861279.0,22637634.0,19714938.0,14752423.0,19360592.0,28538377.0,23298352.0,14453988.0,14806602.0,20260537.0,14665893.0,16432815.0,16576722.0,16603854.0,16606707.0,16720042.0,16692968.0,16390639.0
20231,도봉구,64902963.0,30202106.0,34700856.0,10290925.0,7723726.0,8426205.0,9548054.0,10469829.0,18444224.0,17738983.0,13424217.0,7300190.0,7270808.0,10539459.0,8629307.0,9177559.0,9130410.0,9133513.0,9083273.0,9083219.0,9509204.0,9785784.0
20231,동작구,86213513.0,40538032.0,45675481.0,12862304.0,15625284.0,14287734.0,12992289.0,11639492.0,18806411.0,23700437.0,17998826.0,9605899.0,9514166.0,13971482.0,11422704.0,12177693.0,12201187.0,12234406.0,12184495.0,12190254.0,12561534.0,12663946.0
20231,강북구,97300941.0,45007806.0,52293135.0,13756816.0,13530831.0,12400400.0,14512226.0,15846104.0,27254564.0,26471651.0,19893840.0,11041333.0,11027842.0,15932853.0,12933419.0,13756602.0,13695780.0,13723144.0,13638787.0,13709040.0,14250213.0,14527375.0
20231,송파구,123625232.0,58068767.0,65556465.0,21253809.0,15940208.0,21355012.0,20673270.0,18134698.0,26268233.0,32823883.0,25458906.0,14439287.0,14397052.0,20426176.0,16079928.0,17556114.0,17575965.0,17659619.0,17651709.0,17662405.0,17759672.0,17759747.0
20231,성동구,74270974.0,35058347.0,39212626.0,9924433.0,12988554.0,13466058.0,12061987.0,10793956.0,15035987.0,18015068.0,15460973.0,9380714.0,9510561.0,12759900.0,9143757.0,10624436.0,10698866.0,10759214.0,10784238.0,10760121.0,10400628.0,10243471.0
20231,서대문구,94579090.0,43163342.0,51415748.0,13568059.0,17500970.0,15574087.0,15589594.0,13559910.0,18786468.0,23730604.0,19909049.0,11884424.0,11894940.0,15476803.0,11683270.0,13686364.0,13787047.0,13784198.0,13859797.0,13703802.0,12910514.0,12847368.0
20231,광진구,92762592.0,43252760.0,49509831.0,13717693.0,17679260.0,15679506.0,14081052.0,13365234.0,18239844.0,25728371.0,18957173.0,10175675.0,10162911.0,15204879.0,12533581.0,13110808.0,13124215.0,13162605.0,13103891.0,13140332.0,13520613.0,13600128.0
20231,양천구,77922212.0,36530591.0,41391621.0,16517281.0,8882342.0,10695056.0,13093614.0,11754635.0,16979283.0,21653162.0,15946607.0,8595865.0,8587679.0,12651159.0,10487742.0,11010198.0,10995853.0,11030513.0,10982256.0,11024037.0,11363543.0,11515811.0
20231,강남구,145747421.0,71367596.0,74379825.0,23201142.0,23962997.0,29835463.0,28839092.0,18884890.0,21023837.0,28924166.0,30114422.0,22346964.0,22514662.0,26050377.0,15796830.0,21417673.0,22011999.0,22077150.0,22487051.0,22177352.0,18566633.0,17009564.0
20231,강서구,115242542.0,54016569.0,61225974.0,18285005.0,15880606.0,21146546.0,19037090.0,15472174.0,25421120.0,31826595.0,23993833.0,12979434.0,12813526.0,18370984.0,15258169.0,16338195.0,16334161.0,16395598.0,16290603.0,16289784.0,16657870.0,16936332.0
