기준_년분기_코드,자치구_코드_명,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_미만_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수
20201,성동구,301034.0,147387.0,153647.0,43355.0,45909.0,51011.0,47260.0,48452.0,65047.0,21907.0,22753.0,25165.0,23766.0,24234.0,29562.0,21448.0,23156.0,25846.0,23494.0,24218.0,35485.0,135593.0
20201,성북구,421718.0,204169.0,217549.0,66568.0,61673.0,58188.0,69561.0,67036.0,98692.0,34049.0,30064.0,28913.0,34386.0,32913.0,43844.0,32519.0,31609.0,29275.0,35175.0,34123.0,54848.0,182163.0
20201,강북구,314135.0,153343.0,160792.0,41028.0,43308.0,41121.0,48961.0,53571.0,86146.0,21132.0,21359.0,21561.0,25014.0,26041.0,38236.0,19896.0,21949.0,19560.0,23947.0,27530.0,47910.0,144059.0
20201,강서구,591467.0,286547.0,304920.0,91422.0,86496.0,103028.0,93456.0,89191.0,127874.0,46703.0,40933.0,52169.0,46954.0,42391.0,57397.0,44719.0,45563.0,50859.0,46502.0,46800.0,70477.0,261572.0
20201,서대문구,308632.0,148322.0,160310.0,44750.0,48521.0,44495.0,48117.0,49346.0,73403.0,22704.0,23655.0,22114.0,23825.0,23859.0,32165.0,22046.0,24866.0,22381.0,24292.0,25487.0,41238.0,139508.0
20201,강남구,543181.0,259923.0,283258.0,98452.0,75553.0,85179.0,99492.0,80321.0,104184.0,51315.0,36382.0,38928.0,46256.0,39937.0,47105.0,47137.0,39171.0,46251.0,53236.0,40384.0,57079.0,231590.0
20201,서초구,423062.0,202315.0,220747.0,79932.0,55451.0,65442.0,77210.0,61843.0,83184.0,40970.0,26775.0,30025.0,36436.0,30203.0,37906.0,38962.0,28676.0,35417.0,40774.0,31640.0,45278.0,170128.0
20201,강동구,417848.0,206438.0,211410.0,66326.0,56905.0,63644.0,66902.0,68783.0,95288.0,34788.0,28703.0,31972.0,33408.0,33563.0,44004.0,31538.0,28202.0,31672.0,33494.0,35220.0,51284.0,176439.0
20201,구로구,397157.0,196307.0,200850.0,59644.0,54026.0,61975.0,63298.0,63206.0,95008.0,30586.0,26661.0,31511.0,32515.0,31115.0,43919.0,29058.0,27365.0,30464.0,30783.0,32091.0,51089.0,172206.0
20201,동작구,396818.0,192507.0,204311.0,56072.0,66143.0,64552.0,60720.0,59354.0,89977.0,28680.0,32385.0,32599.0,30477.0,28398.0,39968.0,27392.0,33758.0,31953.0,30243.0,30956.0,50009.0,180678.0
20201,관악구,500067.0,250903.0,249164.0,55669.0,106738.0,89309.0,70990.0,69595.0,107766.0,28678.0,52167.0,48899.0,37856.0,34478.0,48825.0,26991.0,54571.0,40410.0,33134.0,35117.0,58941.0,267910.0
20201,영등포구,363820.0,180540.0,183280.0,49826.0,55250.0,65026.0,55162.0,55812.0,82744.0,25787.0,26305.0,33430.0,28387.0,28243.0,38388.0,24039.0,28945.0,31596.0,26775.0,27569.0,44356.0,172071.0
20201,금천구,232580.0,118087.0,114493.0,29564.0,35941.0,35602.0,34253.0,41348.0,55872.0,15092.0,18516.0,19628.0,17842.0,20813.0,26196.0,14472.0,17425.0,15974.0,16411.0,20535.0,29676.0,110124.0
20201,송파구,675530.0,327044.0,348486.0,114892.0,95780.0,114429.0,110624.0,104613.0,135192.0,59143.0,46207.0,54941.0,53386.0,50439.0,62928.0,55749.0,49573.0,59488.0,57238.0,54174.0,72264.0,278057.0
20202,양천구,458095.0,225213.0,232882.0,85347.0,61107.0,59750.0,80589.0,77623.0,93679.0,44298.0,31420.0,29312.0,38537.0,38649.0,42997.0,41049.0,29687.0,30438.0,42052.0,38974.0,50682.0,176916.0
20202,은평구,475571.0,229390.0,246181.0,71374.0,65276.0,68578.0,77492.0,77012.0,115839.0,36595.0,31939.0,34095.0,38272.0,37055.0,51434.0,34779.0,33337.0,34483.0,39220.0,39957.0,64405.0,205349.0
20202,서대문구,308632.0,148322.0,160310.0,44750.0,48521.0,44495.0,48117.0,49346.0,73403.0,22704.0,23655.0,22114.0,23825.0,23859.0,32165.0,22046.0,24866.0,22381.0,24292.0,25487.0,41238.0,139508.0
20202,동대문구,341584.0,169896.0,171688.0,46480.0,53906.0,50450.0,51859.0,53986.0,84903.0,23735.0,27295.0,26117.0,26759.0,27126.0,38864.0,22745.0,26611.0,24333.0,25100.0,26860.0,46039.0,161716.0
20202,성동구,301034.0,147387.0,153647.0,43355.0,45909.0,51011.0,47260.0,48452.0,65047.0,21907.0,22753.0,25165.0,23766.0,24234.0,29562.0,21448.0,23156.0,25846.0,23494.0,24218.0,35485.0,135593.0
20202,광진구,350916.0,170125.0,180791.0,49130.0,61176.0,58242.0,54490.0,55682.0,72196.0,25110.0,29203.0,28788.0,26899.0,27147.0,32978.0,24020.0,31973.0,29454.0,27591.0,28535.0,39218.0,163696.0
20202,영등포구,363820.0,180540.0,183280.0,49826.0,55250.0,65026.0,55162.0,55812.0,82744.0,25787.0,26305.0,33430.0,28387.0,28243.0,38388.0,24039.0,28945.0,31596.0,26775.0,27569.0,44356.0,172071.0
20202,강남구,543181.0,259923.0,283258.0,98452.0,75553.0,85179.0,99492.0,80321.0,104184.0,51315.0,36382.0,38928.0,46256.0,39937.0,47105.0,47137.0,39171.0,46251.0,53236.0,40384.0,57079.0,231590.0
20202,서초구,423062.0,202315.0,220747.0,79932.0,55451.0,65442.0,77210.0,61843.0,83184.0,40970.0,26775.0,30025.0,36436.0,30203.0,37906.0,38962.0,28676.0,35417.0,40774.0,31640.0,45278.0,170128.0
20202,동작구,396818.0,192507.0,204311.0,56072.0,66143.0,64552.0,60720.0,59354.0,89977.0,28680.0,32385.0,32599.0,30477.0,28398.0,39968.0,27392.0,33758.0,31953.0,30243.0,30956.0,50009.0,180678.0
20202,구로구,397157.0,196307.0,200850.0,59644.0,54026.0,61975.0,63298.0,63206.0,95008.0,30586.0,26661.0,31511.0,32515.0,31115.0,43919.0,29058.0,27365.0,30464.0,30783.0,32091.0,51089.0,172206.0
20202,강서구,591467.0,286547.0,304920.0,91422.0,86496.0,103028.0,93456.0,89191.0,127874.0,46703.0,40933.0,52169.0,46954.0,42391.0,57397.0,44719.0,45563.0,50859.0,46502.0,46800.0,70477.0,261572.0
20202,도봉구,330674.0,161792.0,168882.0,47970.0,44532.0,42935.0,50600.0,58212.0,86425.0,24715.0,22845.0,21919.0,25017.0,27720.0,39576.0,23255.0,21687.0,21016.0,25583.0,30492.0,46849.0,136902.0
20202,노원구,535349.0,259146.0,276203.0,92653.0,75084.0,67534.0,90286.0,89407.0,120385.0,48027.0,38834.0,33530.0,43062.0,43319.0,52374.0,44626.0,36250.0,34004.0,47224.0,46088.0,68011.0,217605.0
20202,중구,124430.0,61178.0,63252.0,14532.0,17904.0,20101.0,18326.0,20770.0,32797.0,7403.0,8715.0,10075.0,9354.0,10584.0,15047.0,7129.0,9189.0,10026.0,8972.0,10186.0,17750.0,61517.0
20202,강북구,314135.0,153343.0,160792.0,41028.0,43308.0,41121.0,48961.0,53571.0,86146.0,21132.0,21359.0,21561.0,25014.0,26041.0,38236.0,19896.0,21949.0,19560.0,23947.0,27530.0,47910.0,144059.0
20202,송파구,675530.0,327044.0,348486.0,114892.0,95780.0,114429.0,110624.0,104613.0,135192.0,59143.0,46207.0,54941.0,53386.0,50439.0,62928.0,55749.0,49573.0,59488.0,57238.0,54174.0,72264.0,278057.0
20202,강동구,417848.0,206438.0,211410.0,66326.0,56905.0,63644.0,66902.0,68783.0,95288.0,34788.0,28703.0,31972.0,33408.0,33563.0,44004.0,31538.0,28202.0,31672.0,33494.0,35220.0,51284.0,176439.0
20202,관악구,500067.0,250903.0,249164.0,55669.0,106738.0,89309.0,70990.0,69595.0,107766.0,28678.0,52167.0,48899.0,37856.0,34478.0,48825.0,26991.0,54571.0,40410.0,33134.0,35117.0,58941.0,267910.0
20202,마포구,312462.0,147862.0,164600.0,48846.0,49102.0,54295.0,52101.0,44471.0,63647.0,24794.0,22446.0,25723.0,25482.0,21844.0,27573.0,24052.0,26656.0,28572.0,26619.0,22627.0,36074.0,143896.0
20202,종로구,150370.0,73316.0,77054.0,19691.0,23334.0,20249.0,22927.0,25607.0,38562.0,9955.0,11566.0,10028.0,11121.0,12886.0,17760.0,9736.0,11768.0,10221.0,11806.0,12721.0,20802.0,73446.0
20202,금천구,232580.0,118087.0,114493.0,29564.0,35941.0,35602.0,34253.0,41348.0,55872.0,15092.0,18516.0,19628.0,17842.0,20813.0,26196.0,14472.0,17425.0,15974.0,16411.0,20535.0,29676.0,110124.0
20202,용산구,226437.0,109315.0,117122.0,30134.0,32435.0,37682.0,35874.0,36076.0,54236.0,15478.0,15640.0,18834.0,17667.0,17825.0,23871.0,14656.0,16795.0,18848.0,18207.0,18251.0,30365.0,108908.0
20202,중랑구,396233.0,196600.0,199633.0,53098.0,55868.0,59266.0,59352.0,70722.0,97927.0,27255.0,28041.0,30626.0,30567.0,34951.0,45160.0,25843.0,27827.0,28640.0,28785.0,35771.0,52767.0,180683.0
20202,성북구,421718.0,204169.0,217549.0,66568.0,61673.0,58188.0,69561.0,67036.0,98692.0,34049.0,30064.0,28913.0,34386.0,32913.0,43844.0,32519.0,31609.0,29275.0,35175.0,34123.0,54848.0,182163.0
20203,노원구,535349.0,259146.0,276203.0,92653.0,75084.0,67534.0,90286.0,89407.0,120385.0,48027.0,38834.0,33530.0,43062.0,43319.0,52374.0,44626.0,36250.0,34004.0,47224.0,46088.0,68011.0,217605.0
20203,중구,124430.0,61178.0,63252.0,14532.0,17904.0,20101.0,18326.0,20770.0,32797.0,7403.0,8715.0,10075.0,9354.0,10584.0,15047.0,7129.0,9189.0,10026.0,8972.0,10186.0,17750.0,61517.0
20203,광진구,350916.0,170125.0,180791.0,49130.0,61176.0,58242.0,54490.0,55682.0,72196.0,25110.0,29203.0,28788.0,26899.0,27147.0,32978.0,24020.0,31973.0,29454.0,27591.0,28535.0,39218.0,163696.0
20203,성북구,421718.0,204169.0,217549.0,66568.0,61673.0,58188.0,69561.0,67036.0,98692.0,34049.0,30064.0,28913.0,34386.0,32913.0,43844.0,32519.0,31609.0,29275.0,35175.0,34123.0,54848.0,182163.0
20203,도봉구,330674.0,161792.0,168882.0,47970.0,44532.0,42935.0,50600.0,58212.0,86425.0,24715.0,22845.0,21919.0,25017.0,27720.0,39576.0,23255.0,21687.0,21016.0,25583.0,30492.0,46849.0,136902.0
20203,강북구,314135.0,153343.0,160792.0,41028.0,43308.0,41121.0,48961.0,53571.0,86146.0,21132.0,21359.0,21561.0,25014.0,26041.0,38236.0,19896.0,21949.0,19560.0,23947.0,27530.0,47910.0,144059.0
20203,용산구,226437.0,109315.0,117122.0,30134.0,32435.0,37682.0,35874.0,36076.0,54236.0,15478.0,15640.0,18834.0,17667.0,17825.0,23871.0,14656.0,16795.0,18848.0,18207.0,18251.0,30365.0,108908.0
20203,성동구,301034.0,147387.0,153647.0,43355.0,45909.0,51011.0,47260.0,48452.0,65047.0,21907.0,22753.0,25165.0,23766.0,24234.0,29562.0,21448.0,23156.0,25846.0,23494.0,24218.0,35485.0,135593.0
20203,동대문구,341584.0,169896.0,171688.0,46480.0,53906.0,50450.0,51859.0,53986.0,84903.0,23735.0,27295.0,26117.0,26759.0,27126.0,38864.0,22745.0,26611.0,24333.0,25100.0,26860.0,46039.0,161716.0
20203,중랑구,396233.0,196600.0,199633.0,53098.0,55868.0,59266.0,59352.0,70722.0,97927.0,27255.0,28041.0,30626.0,30567.0,34951.0,45160.0,25843.0,27827.0,28640.0,28785.0,35771.0,52767.0,180683.0
20203,영등포구,363820.0,180540.0,183280.0,49826.0,55250.0,65026.0,55162.0,55812.0,82744.0,25787.0,26305.0,33430.0,28387.0,28243.0,38388.0,24039.0,28945.0,31596.0,26775.0,27569.0,44356.0,172071.0
20203,금천구,232580.0,118087.0,114493.0,29564.0,35941.0,35602.0,34253.0,41348.0,55872.0,15092.0,18516.0,19628.0,17842.0,20813.0,26196.0,14472.0,17425.0,15974.0,16411.0,20535.0,29676.0,110124.0
20203,종로구,150370.0,73316.0,77054.0,19691.0,23334.0,20249.0,22927.0,25607.0,38562.0,9955.0,11566.0,10028.0,11121.0,12886.0,17760.0,9736.0,11768.0,10221.0,11806.0,12721.0,20802.0,73446.0
20203,서대문구,308632.0,148322.0,160310.0,44750.0,48521.0,44495.0,48117.0,49346.0,73403.0,22704.0,23655.0,22114.0,23825.0,23859.0,32165.0,22046.0,24866.0,22381.0,24292.0,25487.0,41238.0,139508.0
20203,은평구,475571.0,229390.0,246181.0,71374.0,65276.0,68578.0,77492.0,77012.0,115839.0,36595.0,31939.0,34095.0,38272.0,37055.0,51434.0,34779.0,33337.0,34483.0,39220.0,39957.0,64405.0,205349.0
20203,강서구,591467.0,286547.0,304920.0,91422.0,86496.0,103028.0,93456.0,89191.0,127874.0,46703.0,40933.0,52169.0,46954.0,42391.0,57397.0,44719.0,45563.0,50859.0,46502.0,46800.0,70477.0,261572.0
20203,구로구,397157.0,196307.0,200850.0,59644.0,54026.0,61975.0,63298.0,63206.0,95008.0,30586.0,26661.0,31511.0,32515.0,31115.0,43919.0,29058.0,27365.0,30464.0,30783.0,32091.0,51089.0,172206.0
20203,강남구,543181.0,259923.0,283258.0,98452.0,75553.0,85179.0,99492.0,80321.0,104184.0,51315.0,36382.0,38928.0,46256.0,39937.0,47105.0,47137.0,39171.0,46251.0,53236.0,40384.0,57079.0,231590.0
20203,관악구,500067.0,250903.0,249164.0,55669.0,106738.0,89309.0,70990.0,69595.0,107766.0,28678.0,52167.0,48899.0,37856.0,34478.0,48825.0,26991.0,54571.0,40410.0,33134.0,35117.0,58941.0,267910.0
20203,동작구,396818.0,192507.0,204311.0,56072.0,66143.0,64552.0,60720.0,59354.0,89977.0,28680.0,32385.0,32599.0,30477.0,28398.0,39968.0,27392.0,33758.0,31953.0,30243.0,30956.0,50009.0,180678.0
20203,강동구,417848.0,206438.0,211410.0,66326.0,56905.0,63644.0,66902.0,68783.0,95288.0,34788.0,28703.0,31972.0,33408.0,33563.0,44004.0,31538.0,28202.0,31672.0,33494.0,35220.0,51284.0,176439.0
20203,송파구,675530.0,327044.0,348486.0,114892.0,95780.0,114429.0,110624.0,104613.0,135192.0,59143.0,46207.0,54941.0,53386.0,50439.0,62928.0,55749.0,49573.0,59488.0,57238.0,54174.0,72264.0,278057.0
20203,서초구,423062.0,202315.0,220747.0,79932.0,55451.0,65442.0,77210.0,61843.0,83184.0,40970.0,26775.0,30025.0,36436.0,30203.0,37906.0,38962.0,28676.0,35417.0,40774.0,31640.0,45278.0,170128.0
20203,마포구,312462.0,147862.0,164600.0,48846.0,49102.0,54295.0,52101.0,44471.0,63647.0,24794.0,22446.0,25723.0,25482.0,21844.0,27573.0,24052.0,26656.0,28572.0,26619.0,22627.0,36074.0,143896.0
20203,양천구,458095.0,225213.0,232882.0,85347.0,61107.0,59750.0,80589.0,77623.0,93679.0,44298.0,31420.0,29312.0,38537.0,38649.0,42997.0,41049.0,29687.0,30438.0,42052.0,38974.0,50682.0,176916.0
20204,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20204,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20204,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20204,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20204,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20204,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20204,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20204,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20204,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20204,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20204,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20204,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20204,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20204,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20204,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20204,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20204,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20204,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20204,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20204,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20204,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20204,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20204,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20204,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20204,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20211,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20211,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20211,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20211,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20211,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20211,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20211,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20211,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20211,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20211,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20211,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20211,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20211,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20211,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20211,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20211,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20211,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20211,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20211,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20211,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20211,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20211,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20211,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20211,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20211,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20212,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20212,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
